timestamp	commit	metric	value	status	description
2026-08-19T05:05:09+0800	8ef22cc	blog	post	keep	Tech essay: toISOString() 8-hour UTC blindspot in agent CLIs (amk 0→24 tests, 3 bugfixes, ~1530 CJK chars, 4 code blocks, 5-point checklist). GitHub Pages 200 OK, index linked.
2026-08-19T22:45+08:00	dep-guard:test_count	0→50/+50	keep	C480 evening: hermetic suite (stub npm/pip, 6 fixtures). 6 real bugs fixed: pipe-subshell array loss (score always 100), local-outside-func crash in text output, ((x-=y))=0 set-e crash, unparseable exotic quoting (never committed/run), json bare false NameError, append_lines falsy propagation. +F8 --fail-on, +F9 csv, +F10 json details. 50/50 x3.
2026-08-19T23:10+08:00	dep-guard:test_count	50→58/+8	keep	C480 cycle 2: +F11 --ignore (comma list, filters vulns by name field 2 / outdated field 1). README truth-fix: fake 40/30/20/10 weight table → actual per-item deductions; documented fail-on/csv/ignore + test instructions. 58/58 x3.
2026-08-20T03:10+08:00	40dfe83	prompt-template-manager:test_count	0→20/+20	keep	Morning cycle: hermetic suite via HOME override (help/list/add+stdin/show/render/export). 2 real bugs: (1) stdin-add ENXIO — readFileSync('/dev/stdin') breaks when stdin is a pipe from child_process input, fixed by reading fd 0; (2) render() treated explicit empty value (k=) as missing var via || fallback, now Object.hasOwn
2026-08-20T03:20+08:00	fcc1069	prompt-manager:test_count	0→29/+29	keep	Morning cycle 2: hermetic bash suite (add/get/list/render/versioning/compose/export-import). 3 real bugs: (1) pipe-mode add arg desync — tags landed in template slot; (2) list --tag documented form unimplemented; (3) render '-k key=val' multi-var dropped after first via shift-in-for desync
2026-08-20T05:30+08:00	-	blog	post	keep	Tech essay: security scanner always 100 — 36h zero-to-hermetic across 4 CLIs, 123 tests, 14 silent bugs (pipe-subshell array loss, shift-in-for desync, falsy-vs-missing || default, /dev/stdin ENXIO). ~1580 CJK chars, 3 code blocks, 5-step checklist. GitHub Pages 200 OK, index linked.
2026-08-20T22:45+08:00	a1e1b5b	skill-test:test_count	0→20/+20	keep	Evening cycle: hermetic suite via mktemp fixtures (exit codes, --fix chmod, verbose info, no-arg cwd). 2 real bugs fixed: (1) flag-first invocation (--fix/--verbose <path>) dropped path arg → silently tested cwd; (2) https://…​.md URLs extracted as local refs → false not-found warnings (URLs now stripped before extraction). 20/20 ×3 runs + live smoke on tech-briefing skill.	
2026-08-20T22:11+08:00	af05208	mcp-server-toolkit:test_count	0→38/+38	keep	Evening cycles: hermetic suite (help/init structure/pkg+mcp-config content/existing-dir/invalid-name/4 stub commands). 4 real bugs: init.js syntax error (typescript' quote) made CLI unparseable; validate/generate/test/serve imported but never existed (ERR_MODULE_NOT_FOUND on every run, now honest exit-1 placeholders); CLI name arg bypassed ^[a-z0-9-]+$ validation; no-arg help exited 1. Cycle 2: -e/--example flag (interactive-only addExample parity). 38/38 x3.	
2026-08-21T01:30+08:00	311eeed	temporal-133 exact	0.474	improved	C489 pairwise which-first gate (29-family): minute-granular anchors, verb congruence, clause-gated rel-durations, neg-exist abstain; 63/133 vs 59/133 C488, +4/-0 flips
2026-08-21T03:55+08:00	b667a98	afm:test_count	0→29/+29	keep	Morning cycle: hermetic suite (config merge/env-import/backup rotation, init/add/dup-guard, pid status live+dead+cleanup, startAgent real spawn+kill, runner stats/events, CLI e2e). 8 real bugs: (1) `await fs.readFile().trim()` precedence — Promise.trim() TypeError swallowed by catch → getAgentStatus ALWAYS reported stopped and deleted pid files (feature DOA, 3 sites); (2) afm init called nonexistent configManager.init → CLI init always failed; (3) `name:editAgents` unquoted → ReferenceError building inquirer prompt; (4) constructor async race — this.config undefined/null right after new (3 classes); (5) startAgent used exec for detached spawn — exec returns no pid → pid file contained "undefined", generated script imported ./agent-runner.js relative to .afm/scripts (module not found); (6) parseUptime MM:SS misparsed as HH:MM (05:30→19800s not 330s, both AgentManager+Monitor); (7) updateStats first-sample average=Infinity + requests double-counted per task; (8) agent --status printed nothing; + checkPermissions failed on fresh dirs, npm test pointed at nonexistent jest. 29/29 x3 runs.	
2026-08-21T05:25+08:00	8d50e70	blog	post	keep	Tech essay: ordering questions need mention hygiene not date arithmetic — fresh>vague>planning birth-certificate anchoring, clause-vs-line granularity, substring merge. ~1900 CJK chars, 2 code blocks, 5-step checklist. GitHub Pages 200 OK, index pinned top.
2026-08-21T20:28+08:00	pending	preference-30q diagnostics	lex-best 4/30; llm 1/30	keep	Research #080: preference = generation-native category (3rd structural zero). GT synthesized meta-desc (26/30) -> exact/hit structurally 0; answer session unique lexical best 4/30 (stemming nil, marker gate hurts 11->6, two-stage 4/30, prod window 17/30); GT entities 100 pct verbatim in answer session 0/30; recency weak. External: LME paper defines it as personalized-response generation, judge noisiest here; SOTA 0.20-0.57 weakest category; agentmemory: BM25 R@5 60->83 pct with local MiniLM. Maps to C490B abstain gate + C491 embedding side-channel.
2026-08-21T22:35+08:00	d67737b	project-dashboard:test_count	5F→11P/+11	keep	Evening cycle: hermetic rewrite (tmp fixtures + real git init/commit; old suite hardcoded projects/ rel-path → 5/5 failing). 3 real bugs: (1) _detect_tests awarded has_tests (+25 health) on bare pyproject.toml/Cargo.toml/go.mod — now requires pytest config in-file / tests dir / *_test.go; (2) missing workspace crashed with traceback — friendly exit 1; (3) has_readme never in JSON output (assert via doc_files). 11/11 x3 + live smoke on real projects/.
2026-08-21T23:10+08:00	7164f4e	act:test_count	25→36/+11	keep	Evening cycle 2: CLI was DOA — fileURLToPath imported from path (SyntaxError on EVERY invocation; 25 lib tests green but bin never tested). Fixed import; implemented estimate (price lookup, total 1:2 split, words×1.3, rate) + clear (-y gate, --before prune) which CLI declared but modules never existed (ERR_MODULE_NOT_FOUND); clearLogs(before) returned remaining-not-removed count. +hermetic CLI e2e (HOME override). 36/36 x3 + live smoke.
2026-08-22T03:05+0800	088c51a	agent-log:test_count	8F→10F(+12S)/18 bats	keep	Morning cycle: hermetic bats suite (HOME override, python3 json validation) +0→10 regression tests. 4 real bugs: (1) help/usage DOA — usage() sed-grepped nonexistent "## Usage" section in script → empty output for help AND every unknown command, replaced with heredoc; (2) clean DATA LOSS — wc -l==0 flagged content-bearing files without trailing newline as empty (rm), now -s size check; (3) find -j invalid JSON with 2+ results — json_items+="..." string-append instead of array append → }{ no commas; (4) JSON injection — query/keyword/pattern/content unescaped (\, ", newline, tab) in 4 commands, added esc_json helper. 18/18 bats x3 + 12 standalone scripts pass + live smoke (313 files searched).
2026-08-22T23:50+08:00	3d34ae9	test_count	0→10 (+10 bats)	keep	agent-log F18: bench.sh end-to-end harness added (17/17 backlog items cleared); earlier 088c51a fixed 4 real bugs found by new bats suite (help DOA / clean data loss / find -j JSON missing comma / JSON injection).
2026-08-23T03:20+08:00	992c88e	skill-scaffolder:test_count	16→29/+13	keep	Morning cycle: CLI e2e suite (spawnSync, hermetic tmp) — help/version/templates/new all exit paths/validate exit codes. 2 real bugs: (1) validate exited 0 on invalid skill → broken for CI usage, now process.exitCode=1; (2) api template env var for kebab-case name was MY-API_API_KEY (invalid shell identifier), now sanitized [^A-Z0-9]→_. 29/29 x3 runs.
2026-08-24T03:55+08:00	398adf8	session-archiver:test_count	65→81/+16	keep	Morning cycle: CLI DOA — package.json declared NO deps (commander/chalk unlisted, no node_modules) → MODULE_NOT_FOUND on every invocation; 'fallback chalk' try/catch only wrapped assignment not require. 6 more bugs: --limit/--days abc→parseInt NaN→slice(0,NaN)=[] silently 'No results' (now InvalidArgumentError+exit≠0); export not-found stack trace (now friendly exit 1); archive no-flag/error exit 0 (now 1); HTML export label/role unescaped injection (now escaped+class sanitized); partial-match included non-.json; test suite set SESSION_ARCHIVE_DIR after require → every npm test polluted real ~/.openclaw/session-archives/ (30 fixtures cleaned, /tmp backup; env now before require). 81/81 x3, real dir verified unchanged.
	-	blog	post	keep	Tech essay: boring-session ledger overwrite — 6ef39db 607→2 rows + stale-base MEMORY.md lost-update, git archaeology recovery (20071f7), 3 structural guards (append-only interface shape / sha256 optimistic lock / heartbeat state compare). 1661 CJK chars, 4 code blocks, 5-point checklist. GitHub Pages 200 OK, index linked. Commit 478b6e0.
2026-08-24T22:10+08:00	e542697	ai-dev-tools:test_count	64→72/+8	keep	Evening cycle 1: vanity-test autopsy — task/analyze/prompt suites never imported real modules. Fixed: prompt delete was FAKE SUCCESS (printed 已删除, never touched storage — its own mock even lacked deletePrompt because nothing called it); +storage.deletePrompt(id) real impl (conf+file copy); generateTaskContent $&/$'/$` replacement-pattern corruption → function replacer; savePrompt filename / path-injection; suite isolation via XDG_CONFIG_HOME (every npm test was writing real ~/.config). 72/72 x3, HOME clean.
2026-08-24T22:12+08:00	8e64ba9	ai-dev-tools:test_count	72→73/+1	keep	Evening cycle 2: analyze.js real-module tests. 4 bugs: detectAICode duplicateRatio NaN on empty/comment-only files (0/0); security patterns password/api_key/secret missing g flag (count always 1) AND missing camelCase apiKey (regex case-sensitive) → gi; single-file text output printed NOTHING (only directory results had summary/files keys — security findings invisible in text mode) → full per-section rendering + security lines in dir details. Live smoke on own source.
2026-08-24T22:14+08:00	593b6a0	ai-dev-tools:test_count	73→79/+6	keep	Evening cycle 3: session.js (had ZERO tests). 3 bugs: logSession FAKE SUCCESS (collected editor content, printed 已记录, saved nothing) → now appends to session.logs[] via updateSession; stopSession crash on --name not-in-active (undefined.startTime TypeError inside inquirer default) → friendly error + exit 1; stopSession always forced interactive prompts even with --tokens/--duration flags, and --duration help said seconds but code treated value as minutes → non-interactive path, seconds per help. New session.test.js (mock storage/inquirer/chalk/ora). 79/79 x3 + live e2e smoke (start/stop/list/ghost-stop).
2026-08-24T22:33+08:00	655c173	agent-memory-kit:test_count	24→29/+5	keep	Evening cycle: 3 real bugs. (1) npm test DOA — package.json scripts was {} (tests existed but never wired; 'Missing script: test'); (2) amk context <path> cross-contamination — MEMORY.md + memory/*.md always read from global OPENCLAW_WORKSPACE even when targetPath given (custom-path snapshot leaked real workspace long-term memory; verified against live data post-fix: target marker in, global zero); (3) tags CJK mega-token — space-free Chinese text glued into one unbreakable giant 'word' per run (user memory is CJK-heavy) → sliding-bigram tokenizer, latin len>2 behavior unchanged. 29/29 x3 + live smoke.
2026-08-25T03:25+08:00	b52e6ba	agent-memory-graph:test_count	npm-test-DOA→pytest/+5	keep	Morning cycle: npm test was 'npm test -- --passWithNoTests --bail' — self-recursive until core dump; worse, prepare→build→npm run test crashed every npm install on this Python/pytest project. Rewired test/test:verbose/test:coverage/build/dev/lint to python3 -m pytest/py_compile/python -m build; removed npm lifecycle hooks. +5 guards in test_package_json_scripts.py (3rd occurrence of scripts-wiring bug class: amk 655c173, ai-dev-tools e542697). npm test subset 35 passed. find_untested.py→scripts/: 756 methods, only 8 nested-locals unreferenced (near-full reference coverage). Baselines: agent-task-cli 1599/1599 jest; context-forge 1492/1492; agent-memory-service slow suite (>150s, ok partial, hook intact).
2026-08-25T05:03:15+0800	-	blog	post	keep	Tech essay: green-checkmark wiring lies — 4 failure modes (amk scripts={} dead-wire / ai-dev-tools vanity mock sans deletePrompt / amg self-recursive npm test + prepare-poisoned install / session-archiver post-require env leak), AST 756-methods-8-unreferenced insight, 5-min wiring audit + structural guards. ~1750 CJK chars, 5 code blocks, table. GitHub Pages 200 OK, index linked. Commit 44e471c.
2026-08-25T22:45+08:00	d96cf43	code-quality-checker:test_count	32→49/+17	keep	Evening cycle: 3 real bugs (node_modules never skipped by scanner; CLI bin-symlink invocation silent no-op — realpath fix; npm outdated exit-1 swallowed results → outdatedDependencies always 0/health lied green) + vanity-config promotion (.complexityrc.json written by init but never read — now honored: maxComplexity, ignoreFiles globs via globToRegex, fileExtensions). Hermetic (mktemp, PATH npm-stub, symlink bin spawn). 49/49 x3 + live smoke ai-dev-tools (12 files, zero vendor leakage).
2026-08-25T23:20+08:00	8876445	code-quality-checker:test_count	49→56/+7	keep	Evening cycle 2: CI gating — --fail-on error|warning (exit 1 on eslint errors/security issues; warning tier adds high-complexity/outdated/warnings; skipped checks never gate) + --min-score 0-100 (health under threshold exit 1), invalid values exit 1 with message. Also fixed flaky runner: in-process check fns console.log corrupted node --test structured-clone IPC (deserialize error, ~1/3 runs) — silenced in suite per 2026-08-18 precedent. 56/56 x8 runs stable.
2026-08-26T03:20+08:00	0b3c94d	agent-memory-graph:flake_fix	1-failed-under-load→10040/10040	keep	Morning cycle: full-suite scan caught test_large_flush_performance failing under CPU contention (2 suites concurrent), passing in isolation — classic wall-clock flake. All 4 timing asserts in TestPerformanceEdgeCases were tight benchmarks on shared machine (0.5/2.0/0.1/0.01s); loosened to generous tripwires (2/10/1/0.5s) that still catch O(n^2) regressions. Baselines: amg 10040+5 subtests pass (concurrent-load verified); context-forge 1492/1492; prompt-mgr 324/324 @99% cov (healthy, no action); agent-task-cli 1599 (known, not rerun); memory_graph.py search-cache WIP from another session left untouched. NOTE: npm test -x stopped at first flake hiding 10040 total — full runs needed for true counts.
2026-08-26T05:12+08:00	2b9b9d5	blog	post	keep	Morning essay: flake taxonomy — tripwire-vs-benchmark (4 asserts 0.5/2.0/0.1/0.01s→2/10/1/0.5s, O(n²) still trips at order-of-magnitude), stdout-as-protocol-channel (node --test structured-clone IPC guard), fail-fast reports order not health (10040 total only visible in full runs). Meta-thesis: flake randomness is all environmental; the assertion's error is deterministic. 1580 CJK chars, 3 code blocks, table, 5-item checklist. Pages 200 OK after CDN lag (~2min), index linked. Idempotent: no dup commits found before start.
2026-08-26T21:03+08:00	6c62c03	mcp-server-toolkit:test_count	0→9/+9	keep	Evening cycle 1: npm test DOA (jest in devDeps but uninstalled — MODULE_NOT_FOUND crash) → node --test rewiring + 9-test hermetic CLI suite (spawnSync mktemp: structure/dup-dir/bad-name/-e echo/-t sse/placeholder honest-exit). Real bug: --type grpc silently accepted → garbage transport written; now validated stdio|sse|stdlib exit 1 pre-filesystem (A/B verified on unfixed code). Scripts-wiring family case #4.
2026-08-26T21:05+08:00	81a54ee	mcp-server-toolkit:test_count	9→23/+13	keep	Evening cycle 2: validate command implemented (was 7-line honest placeholder). JSON+YAML configs (js-yaml finally used), structural rules: name pattern/semver/transport enum/dup tool names with first-index citation/inputSchema.type=object (MCP contract)/resource URI scheme/path/dup prompts; --schema custom JSON-schema via jsonschema dep. Live smoke: clean pass + corrupted transport/dup tools rejected.
2026-08-26T21:07+08:00	ba799cf	mcp-server-toolkit:test_count	23→32/+9	keep	Evening cycle 3: generate command — dist/index.ts codegen from config (typed SDK server, List*/Call* handlers wired to declared entries). Validation gate (invalid config refuses codegen), overwrite protection, sse honest-unsupported. Real bug: generate -f default mcp-server.yaml vs init writes mcp-server.json — default path never found init output; unified.
2026-08-26T21:09+08:00	d7e327e	mcp-server-toolkit:test_count	32→33/+1	keep	Evening cycle 4: generated-project test wiring disease — template emitted test:'jest' with no jest config/ts-jest/files and test/ tsconfig-excluded → every child npm test DOA at birth (family case #5, first propagating to children). Now tsc+node --test dist/test wiring, smoke test via cwd (not src import — top-level main() hangs runner). 33/33 x3.
2026-08-27T03:03+08:00	570c05a	ptm:test_count	20→29/+9	keep	Morning cycle: 3 real bugs red-verified (6-fail baseline on unfixed code): ①add silently overwrites existing template — now refuses without --force (data-loss guard) ②add "a/b"/"../x" → raw writeFileSync ENOENT stack trace + TEMPLATES_DIR traversal — validateName (\w.- only) on all name-taking commands ③"edit" documented in header comment but no case existed — implemented via EDITOR/VISUAL split-args stdio-inherit. Regression caught mid-fix: validateName replaced missing-name Usage messages (3 old tests) → restored per-command usage check. 29/29 x2, live smoke clean, pushed.
2026-08-27T05:03+08:00	-	blog	post	keep	Morning essay: scaffold hereditary bugs — template test:'jest' 4-breakpoint autopsy (parent 32 green / every child DOA at birth), scripts-wiring family case #5 first propagating to children (impact area 1→N), discipline-vs-structure thesis, birth-certificate test pattern (test the artifact not the generator), smoke test no-import-src (stdio hang) + cwd-read. 1449 CJK, 4 code blocks, 5 rules. Pages 200 OK, index x2. Commit 925b750.
2026-08-27T21:21+08:00	6071780	skill-doctor:test_count	64→68/+4	keep	Evening cycle 1: suspicious-patterns FP family — /eval\s*\(/ matched any *eval( substring → retrieval(/medieval( flagged "eval() usage" on every RAG/memory skill (live red fixture: SKILL.md+py both warned). Fix: (?<![\w.$]) lookbehind anchor; kept no.*eval exemption for compat. Also + interpolated exec template-literal detection (exec `ls ${x}` shell injection vector the concat-only regex missed). 68/68 x2.
2026-08-27T21:23+08:00	21e1d65	skill-doctor:test_count	68→74/+6	keep	Evening cycle 2: SKILL.md frontmatter validation — spec requires --- name+description block or skill won't load; old check grepped /description:/i anywhere incl. body prose (no-name frontmatter & prose-only both passed clean). New check parses frontmatter, warns missing keys/blocks. Hereditary generator fix (family case #6): --fix template emitted frontmatter-less SKILL.md — doctor manufactured spec-invalid skills; now slugified name+description. Updated github-format healthy fixture to spec-valid. 74/74 x3.
2026-08-27T21:27+08:00	a48774a	skill-doctor:test_count	74→77/+3	keep	Evening cycle 3: autoFixJSON missing-dir raw ENOENT crash (text path had guard, JSON didn't) + deeper CLI defect: --fix --json fell through to text diagnose() whose inline process.exit truncated piped stdout → empty output on failing dirs (jest caught it live). Dedicated branch: fs.writeSync(1) sync flush, diagnoseJSON-derived exit codes, always-parseable {fixes,diagnosis}. diagnoseJSON missing-dir = single honest fail vs 11 noisy ENOENT check-errors. Lesson re-learned: test used execFileSync before its later const decl (TDZ→"not defined") — declare imports at top. 77/77 x3. Live smoke: 6 workspace skills, zero FPs, 5×clean + 1 honest big-PNG warn.
2026-08-28T03:35+08:00	9d783cd	prompt-mgr:test_count	324→327/+3	keep	Morning cycle: duplicate-implementation bug caught red — utils.substitute_variables() passed values as re.sub replacement strings, backslash values (Windows paths) crashed CLI render (re.error bad-escape \U / invalid-group \1). b21d0ee (08-17) fixed the SAME bug in models.Template.render() but missed the utils duplicate that manager.render_template actually calls. Lambda replacement (same as 8-17 fix), 3 red-verified regression tests (2 unit + 1 CLI), 327/327, pushed 9d783cd. Also landed 08-18 pending experiments.tsv bookkeeping rows. Side finding: context-forge suite has ~40% flake rate (2/5 runs) from node --test runner IPC corruption (3rd env occurrence, 8/18+8/21 afm) — diagnosed as upstream runner bug (parent-side FileTest.parseMessage), documented + TOOLS.md rule, not project-fixable.
2026-08-28T05:05+08:00	-	blog	post	keep	Morning essay: bug distributed storage — same re.sub misuse fixed in models.Template.render() (b21d0ee 08-17) but CLI twin utils.substitute_variables() lived 11 more days; replacement-string injection (silent \f→formfeed corruption + re.error crashes), fix-granularity vs bug-granularity mismatch, kill-the-pattern-class discipline (grep twins / CLI-entry regression / dedupe-or-delegate-or-parity-test). Commit 8f18be0 on origin/master.
2026-08-28T22:15+08:00	d5655c0	atc:test_count	1641→1683 (+42, 3×keep)	keep	Evening code-lab (agent-task-cli, Round 65a+65+66): Cycle 1 rescued orphaned 19:16 cron instance — verified 16db0b2 baseline green (1641/1641), reverted its console.log-debug WIP to stash, then cleanly landed the intent: getCached prefix-index acceleration w/ linear-scan fallback (f32 direct-write contract preserved) + first-fresh-match fix (HEAD bailed on first expired match) + _removeFromPrefixIndex symmetry fix (index leak/phantom keys), +6 tests, 97e4602. Cycle 2 Round 65: F250 Cache.incrByFloat (dup check scrapped: ttl=F143/persist=F142 both existed — grep|head truncation hid them, lesson: full grep for dup checks; setnx also scrapped) + F251 Storage.sample (partial Fisher-Yates, injectable rng) + F252 EventBus.replayLast, +18, 668c2a9. Cycle 3 Round 66: F253 EventBus.replayAll + F254 Storage.updateMany + F255 Cache.getStale, +18, bb93917. Every code commit hook-verified 2×. Pushed 16db0b2..d5655c0.
2026-08-28T22:10+0800	bc8615e+1ca4c21	agent-log:bats_tests	22→31/+9 (2 cycles, keep)	keep	Evening tool-development cycle (agent-log, backlog was 100% done → new features): Cycle 1 F19 search --count (ranked per-file match counts sorted desc, text/JSON/export) + F20 pipe-safe output (ANSI palette + grep --color disabled when stdout not TTY or NO_COLOR; was polluting piped output). Cycle 2 F21 hermetic fixtures — side finding: setup_fixture.sh never set OPENCLAW_WORKSPACE so legacy search/summary bats tests passed against LIVE workspace data by accident (real EventBus collisions); fixture now exports OPENCLAW_WORKSPACE+fake HOME with dynamic D0/D1/D2 dates, 2 vacuous assertions strengthened. 31/31 x2 green.
2026-08-29T03:50+08:00	d1c8755	acs:test_count	2898(local)/2929(origin)→2934	keep	Morning cycle (lab/agent-context-store, its own git repo NOT monorepo): rename_key resurrection — duplicate-def twin (anemic data-move-only def shadowed full one, orphaning _versions/_watchers/_xrefs) + unfinished ... loop ghosted inbound xrefs; fix rewrites all 4 corners of bidirectional xref index. Tests had OWN twin: duplicate TestRenameKey class shadowed first → test_preserves_versions (would FAIL) never collected = vacuous green. Renamed shadow→TestRenameKeyXrefs, -3 dup basics, +4 red-verified xref regressions. Family case #7, twin first in TEST layer. Origin force-pushed alt chain (c201-203) mid-cycle → cherry-picked onto it, 2934/2934 x2, pushed d1c8755+069d5da.
2026-08-29T22:45+08:00	db02a28	agent-log:bats_tests	31→43/+12 (2 cycles, keep)	keep	Evening tool-development cycle (agent-log; atc R67 was done by 21:00 code-lab cron — scopes held separate, no collision): Cycle 1 F22 search -C/--context N (context lines around matches, default 1 preserved, validated, display+export). Cycle 2 F23 hot [N] top-K terms over memory logs (--from/--to window, stopword filter, text/JSON; controlled corpus fixture avoids tie flakiness). 43/43 x2 green. Idempotency note: 21:00 code-lab session wrote atc tsv rows timestamped 22:05-22:35 — initially read as duplicate trigger; scope check (memory label + target project) proved distinct crons.
2026-08-29T22:15+08:00	F24-dup-triggers	bats_tests	49/49 x2 green (agent-log)	keep	22:08 duplicate trigger of tool-development-evening: 22:00 round already delivered F22-F23 (db02a28); this round = real increment F24 cron --job filter. Live evidence of dup root-cause: TWO registrations of same label in openclaw cron list (62bf7f3b + ce2fb615)
20260830_004500+08	-	full500_exact	0.476→0.484 (238→242/500) vs C523 banked; A/B same-env OFF=238 → net +4; 5 wins census-predicted; 1 loss=86f00804 scf-stochastic-hijack; zero both-correct churn; suite 10089 green @HEAD+fingerprint (b5e5843 eval certified by md5)	keep	C527 official full-500 refresh (banks C525 +2 / C526 +3; C506v/C517/C522 precedent #4) @pristine /tmp/c527/suite==HEAD md5-verified, s_cleaned, PYTHONHASHSEED=7 (adopted from orphan session's in-flight arm1, not re-run; idempotency discipline). +5 wins = 1a8a66a6+6a27ffc2 (C525 ku) + caf9ead2+c4a1ceb8+d23cf73b (C526 scf incl replay-env fire now landed officially); arc 0.204→0.484=2.37x. NEW INFRA: run_eval(data_source=) lineage fingerprint — config records data_file+data_sha256_12+pythonhashseed after dual-mode overwrite; 5 tests test_eval_fingerprint.py. DATASET TRAP quantified: oracle.json(15MB) 0.526 vs s_cleaned(277MB) 0.484 same code (+0.042 silent inflation; retrieval_hit .494 vs .392) — official caliber = s_cleaned ONLY; seed jitter on oracle OFF arm: default .524/seed7 .524/seed8 .522. ROOT-CAUSE DISCOVERY: 'tie-jitter' family (86f00804 4x official flip C517✓→C527✗, C518 e61a7584, C526 census 4 PA-mismatch) = UNSEEDED RNG in bench retrieval path — same seed+code+data flips per run_eval call (q86 flag/order replays: scf-only ✗ but both-ON ✓/✗ by position); PYTHONHASHSEED pins hash NOT RNG; two distinct jitter sources; fix (seed the RNG) = kd-3 top queue. C525/C526 prodverify had 86f00804 correct both arms — hijack expression is stochastic. quant_rerank leverage differs by haystack: +20 on oracle vs +11 on s_cleaned. Artifacts /tmp/c527/{post_on_s_seed7,post_off_s_seed7,post_full500(oracle),post_off_seed7/8,post_c522_s_seed7,q86_flag_replay,q86_order_replay}.json cmp_s7.py replay_q86*.py
2026-08-30T03:25+08:00	monorepo@context-forge	context-forge_tests	1492→1511/+19 (coverage-gap sweep)	keep	3AM project-testing cycle: coverage-map-driven sweep of 5 largest uncovered pure-function branch clusters (naming/fileSizes debt signals, perf anti-patterns promise-in-loop/missing-await/unbounded, env-health + comment-health report sections incl 15-item truncation, cognitive-complexity labels/recursion). 1511/1511 green x2. Known node --test deserialize IPC flake seen pre/post (passes standalone) — not a regression. Baseline note: runner undercounts when flake suppresses subtests (1458~1511 spread).
2026-08-30T21:45+08:00	420dab9	prompt-mgr:test_count	327→350/+23 (4 cycles, all keep)	keep	Evening code-lab cycle (prompt-mgr, own git repo, pushed 08e78b7): F16 markdown round-trip series — C1 Template.from_markdown()+import_markdown() core parser (fence-state, H2-in-content safe, Contents skip; 15 red-verified), C2 CLI --format markdown wiring (export/import, overwrite contract; 1 test-authoring bug caught at green), C3 _merge_templates() dedup (hereditary-dup-bug family prevention per 08-28 lesson), C4 docs catch-up. 350/350 x2 green @ every cycle; suite 0.56s.
2026-08-31T03:20+08:00	2a9c82f	agent-observability:rate_limit_tests	222→233/+11 (1 cycle, keep)	keep	3AM project-testing cycle: baseline scan 18 projects/10 suites (structured-output-toolkit 571/571, agent-observability 222/222 both green; previous 3 cycles covered agent-log/context-forge/prompt-mgr so picked least-cycled lab project). Coverage gap: rateLimit policy rule had 0 test files. 11 new tests: sliding-window boundary inclusive (t>=cutoff), expiry, blocked-calls-still-recorded semantics, PolicyEngine integration, instance isolation, string-ts coercion. 1 test-authoring bug caught at first run (edge case forgot blocked call pollutes window) — fixed expectation, 233/233 x2 green. Commit 2a9c82f (monorepo, agent-observability has no local .git per 08-29 topology check).
20260901_032500+08	ac0290a	openclaw-mcp-server:protocol_tests	5→17/+12 (1 cycle, keep, 4 red-verified)	keep	3AM project-testing cycle (never-cycled project, baseline scan: a2a-trust 59/59, langgraph-bridge 261/261, mcp-server 5/5=thinnest). Real bug red-verified: single module-level StreamableHTTPServerTransport shared one MCP session across all clients — 2nd initialize always 400 "Server already initialized" (client-B probe), bogus session ids silently accepted 200 (spec: 404), DELETE lifecycle no-op. Fix: per-session McpServer+transport map (official SDK pattern), 404 unknown sessions, onclose cleanup, try/catch so transport throws cannot kill process via unhandled rejection. +12 tests: concurrent clients, session validation, malformed JSON -32700, unknown-tool/invalid-args isError, limit=1 slice, GET reject, DELETE-reuse-404. 17/17 x2. Monorepo commit ac0290a.
20260902_033000+08	6d76772	a2a-trust-prototype:v2_tests	59→81/+22 (1 cycle, keep, 2 red-verified)	keep	3AM project-testing cycle: baseline scan 9 suites (agent-memory-service suite >150s incl 82s real-time test, agent-task-cli jest hung 120s/user 0.118s — both skipped; picked a2a-trust: never-cycled + thinnest). Coverage gap: trust-engine-v2.ts had 0 tests AND was UNTRACKED in monorepo (now committed alongside). Real bug red-first: simhash banding collapses short texts — tokens<bands → empty slices all hash djb2 constant 5381 and win majority vote → simhash('hello world')===simhash('goodbye world')===5381, all single-token texts identical. Fix n=min(bands,tokens.length); normal path (tokens>=bands) byte-identical, zero importers verified pre-change. 1 test-authoring iteration: decay saturation test (hours=50000 → 1-exp(-206) saturates to exactly 1.0 in float64, value reaches prior exactly — rescoped 5000). 81/81 x2 green.
20260903_033000+08	71b81e0	pocket-agent:first_suite	0→24/+24 (1 cycle, keep, 3 red-verified)	keep	3AM project-testing cycle: baseline scan 8 suites green (amg pytest 10224 exit-0, agent-observability 233/233, a2a-trust 81/81, context-forge 1511, sotk 571, langgraph-bridge 261, mcp-server 17; ams/atc skipped slow per prior cycles). Picked pocket-agent: never-tested 0-test teaching project. 3 real bugs red-first: (1) Memory.recent(0) returned ALL entries — list[-0:]==list[0:] slice gotcha; (2) Memory(max_entries=0).store() IndexError crash on constructor-accepted config; (3) ToolRegistry.register TypeError under @reg.register(description=...) parameterized decorator form (bare form worked) — dual-mode decorator fix. 24 tests: ToolRegistry schema/required/defaults/docstring/error-paths, Memory FIFO eviction/recall-keyword/top_k, MockLLM routing (weather/math/tool-summary/fallback), PocketAgent roundtrip history shape/memory store/max-iterations. 24/24 x2 green, demo roundtrip regression-checked. No other importers. Monorepo commit 71b81e0.
